order_line_id,order_id,product_id,quantity,unit_price,discount_amount
OL02585,ORD0835,PROD0035,2,262.13,9.52
OL02586,ORD0836,PROD0093,1,424.22,8.35
OL02587,ORD0837,PROD0080,3,142.45,1.13
OL02588,ORD0838,PROD0059,1,86.04,5.79
OL02589,ORD0839,PROD0037,2,481.7,7.36
OL02590,ORD0839,PROD0012,1,370.24,9.69
OL02591,ORD0840,PROD0093,3,424.22,6.98
OL02592,ORD0841,PROD0034,3,293.84,7.3
OL02593,ORD0841,PROD0049,2,313.11,8.04
OL02594,ORD0842,PROD0046,1,85.99,4.86
OL02595,ORD0842,PROD0051,1,239.56,0.82
OL02596,ORD0842,PROD0005,3,114.48,6.33
OL02597,ORD0843,PROD0091,1,152.69,7.87
OL02598,ORD0843,PROD0057,1,295.59,8.88
OL02599,ORD0843,PROD0080,2,142.45,5.65
OL02600,ORD0844,PROD0088,3,52.25,8.64
OL02601,ORD0844,PROD0068,1,471.85,1.25
OL02602,ORD0845,PROD0002,1,460.76,3.35
OL02603,ORD0845,PROD0074,2,355.62,1.69
OL02604,ORD0845,PROD0027,2,298.77,1.12
OL02605,ORD0845,PROD0036,1,286.76,1.34
OL02606,ORD0845,PROD0080,1,142.45,9.63
OL02607,ORD0846,PROD0064,1,248.39,6.22
OL02608,ORD0846,PROD0073,3,224.99,0.53
OL02609,ORD0846,PROD0031,3,213.8,0.81
OL02610,ORD0847,PROD0089,1,336.96,6.26
OL02611,ORD0847,PROD0032,1,63.21,1.62
OL02612,ORD0848,PROD0095,2,89.2,9.65
OL02613,ORD0849,PROD0089,2,336.96,9.69
OL02614,ORD0849,PROD0039,1,322.11,1.7
OL02615,ORD0849,PROD0100,1,106.38,4.11
OL02616,ORD0849,PROD0054,3,153.66,4.38
OL02617,ORD0850,PROD0034,1,293.84,0.34
OL02618,ORD0850,PROD0017,1,490.18,0.84
OL02619,ORD0850,PROD0036,1,286.76,2.69
OL02620,ORD0850,PROD0054,1,153.66,0.16
OL02621,ORD0851,PROD0027,3,298.77,7.5
OL02622,ORD0852,PROD0040,3,343.07,4.93
OL02623,ORD0853,PROD0035,1,262.13,6.17
OL02624,ORD0853,PROD0089,3,336.96,5.26
OL02625,ORD0854,PROD0087,3,141.97,3.49
OL02626,ORD0855,PROD0046,2,85.99,9.11
OL02627,ORD0855,PROD0049,2,313.11,6.72
OL02628,ORD0856,PROD0062,2,306.07,9.09
OL02629,ORD0856,PROD0004,2,475.82,0.65
OL02630,ORD0856,PROD0053,3,411.23,4.49
OL02631,ORD0857,PROD0016,1,141.83,4.04
OL02632,ORD0857,PROD0051,1,239.56,8.69
OL02633,ORD0857,PROD0099,1,172.2,0.86
OL02634,ORD0857,PROD0071,3,301.77,7.94
OL02635,ORD0857,PROD0029,2,93.05,2.18
OL02636,ORD0858,PROD0100,2,106.38,2.97
OL02637,ORD0858,PROD0046,2,85.99,6.75
OL02638,ORD0858,PROD0030,3,86.64,9.18
OL02639,ORD0858,PROD0033,1,301.73,4.18
OL02640,ORD0859,PROD0094,1,436.11,8.35
OL02641,ORD0859,PROD0047,3,393.73,0.22
OL02642,ORD0860,PROD0091,3,152.69,7.36
OL02643,ORD0860,PROD0066,3,313.29,9.61
OL02644,ORD0860,PROD0029,2,93.05,0.42
OL02645,ORD0860,PROD0094,2,436.11,5.69
OL02646,ORD0861,PROD0092,3,390.55,9.59
OL02647,ORD0861,PROD0093,1,424.22,7.6
OL02648,ORD0861,PROD0022,3,27.33,0.3
OL02649,ORD0861,PROD0029,1,93.05,5.44
OL02650,ORD0862,PROD0030,3,86.64,8.79
OL02651,ORD0863,PROD0016,2,141.83,5.2
OL02652,ORD0863,PROD0027,1,298.77,5.69
OL02653,ORD0863,PROD0091,2,152.69,4.17
OL02654,ORD0863,PROD0018,2,162.37,6.1
OL02655,ORD0863,PROD0051,1,239.56,6.5
OL02656,ORD0864,PROD0006,1,119.01,1.68
OL02657,ORD0864,PROD0004,1,475.82,9.91
OL02658,ORD0864,PROD0092,3,390.55,6.75
OL02659,ORD0864,PROD0017,1,490.18,9.92
OL02660,ORD0865,PROD0039,3,322.11,1.19
OL02661,ORD0865,PROD0009,3,158.39,4.43
OL02662,ORD0865,PROD0051,2,239.56,3.82
OL02663,ORD0866,PROD0022,3,27.33,6.14
OL02664,ORD0866,PROD0046,2,85.99,9.74
OL02665,ORD0866,PROD0064,1,248.39,1.71
OL02666,ORD0866,PROD0049,1,313.11,4.36
OL02667,ORD0867,PROD0044,2,92.08,8.21
OL02668,ORD0867,PROD0021,2,20.67,2.93
OL02669,ORD0868,PROD0001,3,171.4,5.89
OL02670,ORD0868,PROD0050,3,342.25,2.51
OL02671,ORD0868,PROD0091,3,152.69,2.74
OL02672,ORD0868,PROD0065,3,389.11,0.08
OL02673,ORD0868,PROD0007,1,465.14,3.7
OL02674,ORD0869,PROD0033,2,301.73,0.78
OL02675,ORD0870,PROD0100,1,106.38,4.46
OL02676,ORD0870,PROD0020,2,457.06,6.24
OL02677,ORD0871,PROD0017,2,490.18,9.5
OL02678,ORD0871,PROD0017,1,490.18,7.7
OL02679,ORD0871,PROD0029,2,93.05,5.18
OL02680,ORD0871,PROD0030,2,86.64,6.76
OL02681,ORD0871,PROD0047,3,393.73,0.95
OL02682,ORD0872,PROD0003,3,372.68,9.93
OL02683,ORD0872,PROD0093,2,424.22,2.46
OL02684,ORD0872,PROD0077,2,443.75,2.52
OL02685,ORD0872,PROD0094,1,436.11,9.22
OL02686,ORD0872,PROD0085,3,34.23,5.85
OL02687,ORD0873,PROD0055,3,77.81,2.39
OL02688,ORD0873,PROD0084,1,414.25,0.19
OL02689,ORD0873,PROD0090,1,40.65,9.69
OL02690,ORD0873,PROD0055,1,77.81,2.23
OL02691,ORD0873,PROD0049,1,313.11,3.72
OL02692,ORD0874,PROD0057,3,295.59,3.24
OL02693,ORD0874,PROD0037,1,481.7,3.85
OL02694,ORD0875,PROD0045,2,55.38,4.94
OL02695,ORD0875,PROD0074,3,355.62,8.47
OL02696,ORD0876,PROD0038,2,457.03,2.24
OL02697,ORD0877,PROD0027,3,298.77,4.69
OL02698,ORD0877,PROD0095,3,89.2,9.86
OL02699,ORD0877,PROD0090,3,40.65,6.9
OL02700,ORD0878,PROD0027,1,298.77,8.38
OL02701,ORD0878,PROD0074,1,355.62,8.44
OL02702,ORD0879,PROD0009,1,158.39,9.91
OL02703,ORD0879,PROD0038,1,457.03,5.49
OL02704,ORD0879,PROD0023,3,464.44,2.39
OL02705,ORD0879,PROD0023,2,464.44,0.1
OL02706,ORD0879,PROD0021,2,20.67,6.06
OL02707,ORD0880,PROD0029,2,93.05,6.84
OL02708,ORD0880,PROD0095,2,89.2,4.26
OL02709,ORD0881,PROD0011,1,316.01,2.41
OL02710,ORD0881,PROD0055,3,77.81,2.25
OL02711,ORD0881,PROD0070,1,318.94,5.59
OL02712,ORD0882,PROD0009,2,158.39,4.14
OL02713,ORD0882,PROD0004,2,475.82,5.84
OL02714,ORD0882,PROD0010,2,61.02,4.62
OL02715,ORD0882,PROD0038,1,457.03,4.85
OL02716,ORD0882,PROD0042,3,222.29,7.26
OL02717,ORD0883,PROD0011,1,316.01,1.0
OL02718,ORD0883,PROD0033,3,301.73,7.16
OL02719,ORD0883,PROD0077,3,443.75,7.13
OL02720,ORD0884,PROD0035,1,262.13,9.13
OL02721,ORD0884,PROD0066,2,313.29,2.76
OL02722,ORD0884,PROD0029,1,93.05,6.6
OL02723,ORD0885,PROD0070,2,318.94,1.53
OL02724,ORD0885,PROD0063,3,279.62,7.81
OL02725,ORD0886,PROD0013,3,431.52,6.51
OL02726,ORD0886,PROD0008,2,28.33,2.05
OL02727,ORD0886,PROD0061,1,276.41,2.4
OL02728,ORD0887,PROD0036,2,286.76,4.22
OL02729,ORD0887,PROD0100,2,106.38,8.92
OL02730,ORD0887,PROD0058,2,341.73,7.05
OL02731,ORD0887,PROD0078,3,457.9,0.5
OL02732,ORD0887,PROD0046,2,85.99,6.26
OL02733,ORD0888,PROD0009,2,158.39,5.69
OL02734,ORD0888,PROD0008,2,28.33,7.2
OL02735,ORD0889,PROD0098,1,369.3,7.82
OL02736,ORD0889,PROD0071,1,301.77,4.3
OL02737,ORD0889,PROD0038,3,457.03,4.74
OL02738,ORD0889,PROD0040,3,343.07,9.69
OL02739,ORD0889,PROD0077,1,443.75,0.81
OL02740,ORD0890,PROD0063,1,279.62,0.76
OL02741,ORD0890,PROD0013,1,431.52,6.28
OL02742,ORD0890,PROD0065,2,389.11,2.5
OL02743,ORD0890,PROD0039,2,322.11,0.36
OL02744,ORD0890,PROD0006,1,119.01,0.7
OL02745,ORD0891,PROD0053,1,411.23,2.66
OL02746,ORD0892,PROD0043,2,178.58,6.94
OL02747,ORD0892,PROD0037,2,481.7,1.45
OL02748,ORD0893,PROD0058,3,341.73,9.85
OL02749,ORD0893,PROD0008,1,28.33,9.42
OL02750,ORD0894,PROD0031,3,213.8,7.41
OL02751,ORD0895,PROD0036,2,286.76,2.97
OL02752,ORD0895,PROD0085,2,34.23,0.8
OL02753,ORD0895,PROD0060,2,297.18,5.5
OL02754,ORD0896,PROD0078,1,457.9,0.37
OL02755,ORD0896,PROD0012,1,370.24,6.07
OL02756,ORD0896,PROD0064,2,248.39,2.51
OL02757,ORD0897,PROD0015,1,452.82,3.71
OL02758,ORD0897,PROD0094,1,436.11,2.13
OL02759,ORD0897,PROD0044,3,92.08,6.4
OL02760,ORD0897,PROD0010,2,61.02,5.65
OL02761,ORD0897,PROD0024,2,96.07,0.14
OL02762,ORD0898,PROD0002,2,460.76,5.21
OL02763,ORD0898,PROD0016,3,141.83,7.8
OL02764,ORD0898,PROD0060,3,297.18,1.85
OL02765,ORD0899,PROD0052,1,493.59,1.86
OL02766,ORD0900,PROD0048,1,436.59,8.29
OL02767,ORD0900,PROD0033,2,301.73,0.75
OL02768,ORD0901,PROD0092,2,390.55,9.83
OL02769,ORD0901,PROD0087,2,141.97,1.35
OL02770,ORD0902,PROD0054,2,153.66,5.05
OL02771,ORD0903,PROD0044,3,92.08,0.99
OL02772,ORD0904,PROD0082,2,319.48,3.34
OL02773,ORD0905,PROD0082,1,319.48,2.17
OL02774,ORD0905,PROD0005,2,114.48,9.14
OL02775,ORD0905,PROD0069,3,288.04,1.17
OL02776,ORD0906,PROD0085,2,34.23,7.5
OL02777,ORD0907,PROD0086,1,94.31,6.44
OL02778,ORD0908,PROD0058,3,341.73,1.48
OL02779,ORD0908,PROD0073,2,224.99,5.53
OL02780,ORD0908,PROD0062,3,306.07,6.49
OL02781,ORD0908,PROD0048,2,436.59,9.47
OL02782,ORD0908,PROD0035,3,262.13,9.32
OL02783,ORD0909,PROD0083,2,203.77,9.45
OL02784,ORD0909,PROD0094,2,436.11,3.82
OL02785,ORD0910,PROD0059,1,86.04,1.66
OL02786,ORD0910,PROD0004,3,475.82,9.44
OL02787,ORD0910,PROD0030,3,86.64,4.17
OL02788,ORD0911,PROD0042,3,222.29,8.25
OL02789,ORD0911,PROD0068,2,471.85,3.59
OL02790,ORD0911,PROD0021,3,20.67,2.28
OL02791,ORD0911,PROD0008,2,28.33,9.79
OL02792,ORD0911,PROD0037,1,481.7,0.7
OL02793,ORD0912,PROD0031,1,213.8,0.74
OL02794,ORD0913,PROD0033,2,301.73,0.72
OL02795,ORD0913,PROD0011,3,316.01,9.69
OL02796,ORD0913,PROD0010,1,61.02,1.14
OL02797,ORD0913,PROD0100,2,106.38,8.7
OL02798,ORD0913,PROD0073,3,224.99,5.86
OL02799,ORD0914,PROD0084,3,414.25,2.08
OL02800,ORD0914,PROD0008,2,28.33,5.08
OL02801,ORD0914,PROD0084,2,414.25,0.55
OL02802,ORD0914,PROD0048,2,436.59,5.21
OL02803,ORD0914,PROD0085,1,34.23,0.59
OL02804,ORD0915,PROD0012,3,370.24,0.1
OL02805,ORD0915,PROD0099,3,172.2,3.96
OL02806,ORD0915,PROD0049,3,313.11,6.97
OL02807,ORD0915,PROD0079,2,311.08,2.08
OL02808,ORD0915,PROD0053,2,411.23,1.94
OL02809,ORD0916,PROD0045,2,55.38,5.05
OL02810,ORD0916,PROD0022,2,27.33,5.41
OL02811,ORD0916,PROD0090,2,40.65,8.09
OL02812,ORD0916,PROD0011,3,316.01,4.14
OL02813,ORD0917,PROD0071,3,301.77,4.05
OL02814,ORD0918,PROD0045,3,55.38,9.61
OL02815,ORD0918,PROD0033,2,301.73,9.91
OL02816,ORD0918,PROD0037,2,481.7,0.11
OL02817,ORD0918,PROD0057,3,295.59,5.62
OL02818,ORD0919,PROD0022,1,27.33,2.24
OL02819,ORD0919,PROD0063,1,279.62,4.85
OL02820,ORD0919,PROD0080,3,142.45,6.8
OL02821,ORD0919,PROD0046,3,85.99,8.82
OL02822,ORD0920,PROD0066,1,313.29,2.61
OL02823,ORD0920,PROD0054,1,153.66,2.24
OL02824,ORD0920,PROD0016,3,141.83,9.03
OL02825,ORD0920,PROD0052,3,493.59,2.03
OL02826,ORD0920,PROD0017,2,490.18,2.77
OL02827,ORD0921,PROD0046,2,85.99,4.15
OL02828,ORD0921,PROD0067,3,248.2,5.62
OL02829,ORD0921,PROD0076,1,269.77,4.97
OL02830,ORD0922,PROD0024,3,96.07,3.06
OL02831,ORD0922,PROD0079,2,311.08,8.59
OL02832,ORD0922,PROD0035,2,262.13,7.61
OL02833,ORD0922,PROD0085,1,34.23,3.97
OL02834,ORD0922,PROD0012,1,370.24,8.7
OL02835,ORD0923,PROD0072,1,371.78,7.54
OL02836,ORD0923,PROD0015,3,452.82,7.13
OL02837,ORD0923,PROD0044,2,92.08,7.98
OL02838,ORD0923,PROD0001,1,171.4,7.48
OL02839,ORD0924,PROD0051,2,239.56,2.8
OL02840,ORD0924,PROD0028,1,287.4,5.19
OL02841,ORD0924,PROD0095,3,89.2,4.02
OL02842,ORD0924,PROD0067,2,248.2,7.71
OL02843,ORD0925,PROD0092,3,390.55,5.38
OL02844,ORD0925,PROD0005,1,114.48,0.72
OL02845,ORD0926,PROD0022,1,27.33,0.58
OL02846,ORD0926,PROD0056,2,255.57,0.87
OL02847,ORD0926,PROD0095,1,89.2,7.82
OL02848,ORD0927,PROD0007,1,465.14,4.57
OL02849,ORD0927,PROD0035,2,262.13,6.95
OL02850,ORD0928,PROD0074,3,355.62,3.62
OL02851,ORD0928,PROD0041,1,113.6,5.81
OL02852,ORD0928,PROD0098,2,369.3,2.19
OL02853,ORD0929,PROD0009,2,158.39,5.94
OL02854,ORD0930,PROD0031,1,213.8,5.82
OL02855,ORD0930,PROD0018,1,162.37,8.6
OL02856,ORD0930,PROD0039,2,322.11,6.58
OL02857,ORD0931,PROD0046,3,85.99,4.09
OL02858,ORD0931,PROD0084,1,414.25,3.94
OL02859,ORD0931,PROD0033,1,301.73,1.89
OL02860,ORD0931,PROD0062,1,306.07,3.69
OL02861,ORD0932,PROD0022,3,27.33,5.46
OL02862,ORD0933,PROD0069,3,288.04,5.72
OL02863,ORD0933,PROD0011,1,316.01,8.58
OL02864,ORD0934,PROD0001,2,171.4,1.23
OL02865,ORD0934,PROD0098,3,369.3,3.37
OL02866,ORD0935,PROD0042,1,222.29,9.99
OL02867,ORD0935,PROD0028,1,287.4,1.31
OL02868,ORD0935,PROD0027,1,298.77,1.73
OL02869,ORD0936,PROD0035,3,262.13,4.66
OL02870,ORD0936,PROD0006,1,119.01,3.31
OL02871,ORD0936,PROD0077,3,443.75,6.89
OL02872,ORD0936,PROD0003,1,372.68,1.13
OL02873,ORD0937,PROD0075,3,163.81,5.12
OL02874,ORD0937,PROD0087,1,141.97,1.7
OL02875,ORD0937,PROD0066,2,313.29,3.81
OL02876,ORD0937,PROD0068,2,471.85,0.22
OL02877,ORD0938,PROD0028,1,287.4,1.39
OL02878,ORD0938,PROD0043,1,178.58,6.03
OL02879,ORD0938,PROD0032,2,63.21,7.99
OL02880,ORD0939,PROD0088,1,52.25,9.28
OL02881,ORD0940,PROD0052,3,493.59,6.06
OL02882,ORD0940,PROD0009,3,158.39,7.76
OL02883,ORD0940,PROD0029,3,93.05,8.38
OL02884,ORD0940,PROD0002,3,460.76,8.11
OL02885,ORD0941,PROD0073,1,224.99,8.52
OL02886,ORD0941,PROD0067,1,248.2,3.57
OL02887,ORD0941,PROD0029,1,93.05,9.2
OL02888,ORD0941,PROD0094,1,436.11,8.14
OL02889,ORD0941,PROD0072,1,371.78,8.17
OL02890,ORD0942,PROD0097,2,126.73,1.91
OL02891,ORD0943,PROD0043,1,178.58,5.3
OL02892,ORD0943,PROD0080,2,142.45,3.27
OL02893,ORD0943,PROD0059,2,86.04,1.35
OL02894,ORD0944,PROD0066,1,313.29,3.33
OL02895,ORD0944,PROD0062,1,306.07,2.01
OL02896,ORD0944,PROD0050,3,342.25,6.03
OL02897,ORD0944,PROD0056,2,255.57,6.45
OL02898,ORD0944,PROD0013,1,431.52,6.32
OL02899,ORD0945,PROD0097,1,126.73,5.57
OL02900,ORD0945,PROD0010,3,61.02,8.52
OL02901,ORD0945,PROD0003,3,372.68,7.3
OL02902,ORD0945,PROD0079,3,311.08,1.85
OL02903,ORD0946,PROD0027,1,298.77,2.48
OL02904,ORD0946,PROD0038,3,457.03,5.11
OL02905,ORD0946,PROD0032,2,63.21,0.98
OL02906,ORD0947,PROD0090,2,40.65,6.24
OL02907,ORD0947,PROD0041,3,113.6,1.79
OL02908,ORD0947,PROD0091,2,152.69,1.41
OL02909,ORD0947,PROD0063,2,279.62,0.0
OL02910,ORD0947,PROD0042,3,222.29,4.25
OL02911,ORD0948,PROD0098,1,369.3,6.67
OL02912,ORD0948,PROD0067,3,248.2,7.17
OL02913,ORD0949,PROD0056,3,255.57,7.95
OL02914,ORD0949,PROD0033,3,301.73,7.01
OL02915,ORD0949,PROD0075,1,163.81,8.74
OL02916,ORD0949,PROD0038,2,457.03,5.26
OL02917,ORD0949,PROD0020,1,457.06,0.46
OL02918,ORD0950,PROD0003,1,372.68,9.35
OL02919,ORD0951,PROD0060,3,297.18,8.81
OL02920,ORD0951,PROD0028,2,287.4,7.57
OL02921,ORD0951,PROD0076,2,269.77,8.55
OL02922,ORD0951,PROD0065,1,389.11,1.79
OL02923,ORD0951,PROD0007,2,465.14,0.36
OL02924,ORD0952,PROD0072,2,371.78,1.95
OL02925,ORD0952,PROD0017,1,490.18,1.57
OL02926,ORD0952,PROD0073,3,224.99,5.36
OL02927,ORD0952,PROD0092,2,390.55,8.14
OL02928,ORD0953,PROD0018,3,162.37,7.18
OL02929,ORD0954,PROD0061,1,276.41,1.63
OL02930,ORD0954,PROD0049,2,313.11,2.02
OL02931,ORD0955,PROD0008,3,28.33,9.77
OL02932,ORD0955,PROD0024,2,96.07,6.91
OL02933,ORD0955,PROD0005,1,114.48,4.04
OL02934,ORD0956,PROD0016,3,141.83,7.46
OL02935,ORD0956,PROD0073,3,224.99,3.93
OL02936,ORD0956,PROD0008,3,28.33,2.52
OL02937,ORD0957,PROD0007,1,465.14,9.51
OL02938,ORD0957,PROD0070,1,318.94,5.22
OL02939,ORD0957,PROD0089,1,336.96,6.68
OL02940,ORD0958,PROD0006,3,119.01,1.29
OL02941,ORD0958,PROD0096,1,374.57,7.04
OL02942,ORD0958,PROD0065,3,389.11,9.31
OL02943,ORD0959,PROD0018,2,162.37,8.21
OL02944,ORD0959,PROD0069,2,288.04,4.48
OL02945,ORD0959,PROD0017,1,490.18,1.9
OL02946,ORD0960,PROD0005,3,114.48,7.42
OL02947,ORD0961,PROD0086,3,94.31,1.3
OL02948,ORD0961,PROD0055,1,77.81,1.51
OL02949,ORD0961,PROD0003,3,372.68,1.15
OL02950,ORD0962,PROD0085,3,34.23,9.34
OL02951,ORD0962,PROD0090,3,40.65,5.88
OL02952,ORD0963,PROD0026,1,25.49,6.17
OL02953,ORD0963,PROD0089,1,336.96,2.0
OL02954,ORD0963,PROD0072,2,371.78,6.08
OL02955,ORD0963,PROD0005,1,114.48,1.84
OL02956,ORD0964,PROD0057,1,295.59,1.95
OL02957,ORD0964,PROD0033,2,301.73,6.83
OL02958,ORD0965,PROD0074,2,355.62,3.27
OL02959,ORD0965,PROD0070,1,318.94,0.47
OL02960,ORD0965,PROD0002,2,460.76,2.02
OL02961,ORD0965,PROD0048,2,436.59,3.24
OL02962,ORD0965,PROD0001,3,171.4,0.41
OL02963,ORD0966,PROD0041,1,113.6,4.35
OL02964,ORD0966,PROD0039,3,322.11,2.51
OL02965,ORD0966,PROD0048,1,436.59,6.99
OL02966,ORD0966,PROD0099,1,172.2,3.36
OL02967,ORD0967,PROD0084,2,414.25,9.21
OL02968,ORD0967,PROD0028,3,287.4,4.66
OL02969,ORD0967,PROD0018,2,162.37,6.67
OL02970,ORD0968,PROD0010,1,61.02,6.11
OL02971,ORD0968,PROD0034,1,293.84,2.5
OL02972,ORD0968,PROD0099,1,172.2,6.03
OL02973,ORD0968,PROD0020,3,457.06,4.31
OL02974,ORD0969,PROD0039,2,322.11,5.68
OL02975,ORD0969,PROD0006,1,119.01,1.92
OL02976,ORD0969,PROD0027,1,298.77,6.63
OL02977,ORD0970,PROD0058,1,341.73,3.25
OL02978,ORD0971,PROD0079,1,311.08,3.38
OL02979,ORD0971,PROD0024,3,96.07,3.9
OL02980,ORD0972,PROD0043,1,178.58,4.78
OL02981,ORD0972,PROD0024,1,96.07,3.94
OL02982,ORD0972,PROD0032,2,63.21,4.04
OL02983,ORD0972,PROD0091,3,152.69,1.27
OL02984,ORD0972,PROD0052,1,493.59,9.69
OL02985,ORD0973,PROD0022,1,27.33,8.19
OL02986,ORD0974,PROD0021,2,20.67,3.61
OL02987,ORD0974,PROD0085,3,34.23,5.71
OL02988,ORD0974,PROD0016,3,141.83,9.73
OL02989,ORD0974,PROD0081,2,149.56,7.21
OL02990,ORD0974,PROD0025,1,63.25,5.2
OL02991,ORD0975,PROD0023,2,464.44,5.99
OL02992,ORD0976,PROD0008,1,28.33,9.37
OL02993,ORD0976,PROD0079,1,311.08,6.72
OL02994,ORD0976,PROD0058,1,341.73,2.44
OL02995,ORD0976,PROD0042,1,222.29,7.97
OL02996,ORD0976,PROD0036,3,286.76,3.88
OL02997,ORD0977,PROD0097,1,126.73,0.49
OL02998,ORD0977,PROD0049,3,313.11,0.39
OL02999,ORD0978,PROD0036,1,286.76,4.86
OL03000,ORD0978,PROD0075,2,163.81,8.49
OL03001,ORD0978,PROD0084,1,414.25,2.2
OL03002,ORD0979,PROD0007,2,465.14,2.57
OL03003,ORD0979,PROD0004,3,475.82,4.38
OL03004,ORD0980,PROD0078,3,457.9,5.99
OL03005,ORD0980,PROD0094,2,436.11,2.66
OL03006,ORD0980,PROD0052,3,493.59,0.26
OL03007,ORD0980,PROD0086,2,94.31,9.27
OL03008,ORD0980,PROD0043,3,178.58,2.88
OL03009,ORD0981,PROD0013,3,431.52,7.23
OL03010,ORD0981,PROD0080,2,142.45,5.91
OL03011,ORD0981,PROD0011,3,316.01,2.67
OL03012,ORD0981,PROD0011,2,316.01,0.16
OL03013,ORD0981,PROD0063,2,279.62,9.33
OL03014,ORD0982,PROD0082,2,319.48,9.65
OL03015,ORD0982,PROD0028,3,287.4,4.91
OL03016,ORD0982,PROD0016,3,141.83,2.92
OL03017,ORD0983,PROD0006,3,119.01,8.86
OL03018,ORD0983,PROD0077,3,443.75,9.77
OL03019,ORD0983,PROD0076,2,269.77,4.0
OL03020,ORD0984,PROD0004,2,475.82,9.33
OL03021,ORD0984,PROD0046,3,85.99,6.92
OL03022,ORD0984,PROD0038,2,457.03,0.05
OL03023,ORD0984,PROD0076,2,269.77,4.7
OL03024,ORD0985,PROD0085,2,34.23,9.3
OL03025,ORD0985,PROD0002,2,460.76,1.07
OL03026,ORD0986,PROD0015,1,452.82,4.96
OL03027,ORD0987,PROD0016,3,141.83,8.19
OL03028,ORD0987,PROD0096,2,374.57,6.13
OL03029,ORD0987,PROD0060,3,297.18,3.79
OL03030,ORD0988,PROD0056,3,255.57,6.88
OL03031,ORD0988,PROD0087,1,141.97,8.79
OL03032,ORD0989,PROD0052,3,493.59,2.12
OL03033,ORD0989,PROD0067,1,248.2,3.07
OL03034,ORD0990,PROD0008,2,28.33,8.2
OL03035,ORD0990,PROD0052,1,493.59,9.89
OL03036,ORD0991,PROD0076,1,269.77,2.19
OL03037,ORD0991,PROD0006,2,119.01,1.87
OL03038,ORD0991,PROD0031,2,213.8,8.01
OL03039,ORD0991,PROD0054,2,153.66,9.44
OL03040,ORD0992,PROD0003,1,372.68,3.37
OL03041,ORD0993,PROD0094,2,436.11,2.61
OL03042,ORD0993,PROD0077,1,443.75,7.75
OL03043,ORD0993,PROD0016,2,141.83,0.31
OL03044,ORD0994,PROD0021,3,20.67,1.69
OL03045,ORD0994,PROD0036,1,286.76,3.7
OL03046,ORD0994,PROD0073,2,224.99,2.97
OL03047,ORD0995,PROD0061,1,276.41,6.66
OL03048,ORD0995,PROD0035,1,262.13,9.32
OL03049,ORD0995,PROD0012,1,370.24,7.24
OL03050,ORD0996,PROD0094,2,436.11,3.08
OL03051,ORD0996,PROD0041,3,113.6,0.06
OL03052,ORD0997,PROD0009,1,158.39,1.35
OL03053,ORD0997,PROD0096,3,374.57,6.97
OL03054,ORD0998,PROD0077,2,443.75,0.55
OL03055,ORD0998,PROD0005,3,114.48,9.77
OL03056,ORD0998,PROD0078,2,457.9,8.7
OL03057,ORD0998,PROD0008,2,28.33,3.24
OL03058,ORD0998,PROD0083,2,203.77,5.1
OL03059,ORD0999,PROD0045,2,55.38,9.74
OL03060,ORD0999,PROD0039,3,322.11,1.27
OL03061,ORD0999,PROD0093,1,424.22,1.31
OL03062,ORD0999,PROD0047,3,393.73,3.4
OL03063,ORD1000,PROD0065,2,389.11,9.91
OL03064,ORD1000,PROD0063,3,279.62,2.68
